Orlando Albornoz	Hacia donde vamos en educacion		¡Educación es la clave del futuro!, grita el autor del presente libro. Y eso es cierto, pero ¿qué es lo que realmente queremos de la educación? Orlando Albornoz, director de la Fundación para la Educación Liberal y Demócrata (FELDE), presenta en este libro un modelo alternativo, basado en el liberalismo, para la enseñanza de la educación. Un modelo que permite que cada estudiante decida qué aprender, cómo aprenderlo y cuándo aprenderlo. Un modelo que permite que cada estudiante decida qué aprender, cómo aprenderlo y cuándo aprenderlo. Un modelo que permite que cada estudiante decida qué aprender, cómo aprenderlo y cuándo aprenderlo. Un modelo que permite que cada estudiante decida qué
Jose F. Alcantara	La sociedad de control	https://covers.openlibrary.org/b/id/13981958-L.jpg	¡Qué es lo que nos esconden detrás de nuestro celular, nuestro ordenador y nuestra televisión?! Jose F. Alcantara nos presenta en su libro La sociedad de control, una visión profética de lo que podría ser el futuro si no cambiamos de actitud. Un texto lleno de reflexión y sensación que invita al lector a que se pregunte si realmente queremos vivir en una sociedad de control.
Ricardo Alcantara	El aguijon del diablo	https://covers.openlibrary.org/b/id/8373670-L.jpg	¡Cuántas veces se nos ha cruzado el camino con el aguijón del diablo! Esas situaciones tan desagradables que nos hacen sentir indignados y dolidos. Ricardo Alcantara nos enseña en este libro cómo superarlas y cómo convertir las malas situaciones en oportunidades de crecimiento.
Louise May Alcott	Bajo las lilas	https://covers.openlibrary.org/b/id/11345314-L.jpg	1868. Jo March, la más rebelde de las hermanas, ha decidido abrir un salón literario en casa. Pero sus planes se ven truncados cuando un misterioso visitante se presenta en la puerta de la casa.
Louise May Alcott	Bee bee	https://covers.openlibrary.org/b/id/4523946-L.jpg	¡Encuentra este libro para descargar y lee la historia de Beebee, un niño huérfano que vive con sus tíos! Louise May Alcott, autora de Las cuatro hermanas, nos presenta en Beebee un niño hermoso, valiente y bondadoso que se enfrenta a muchas dificultades, pero que siempre se mantiene firme y optimista. Un libro para disfrutar con toda la familia, lleno de valores morales y lecciones para los niños.
Louise May Alcott	El buen  duende y la princesa		Cuento infantil que habla de la amistad y la imaginación. Está ambientado en la Edad Victoriana y se basa en la historia real de las dos niñas. La princesa es la hija de un duque que se muda con su madre a un castillo. Allí conoce a Jo, la niña del pueblo que sueña con ser escritora. Jo es un poco fea y a veces se muestra un poco fuerte, pero es muy divertida y ama la imaginación. Con la llegada de la princesa, Jo se ve obligada a cambiar su estilo de vida, pero pronto descubre que también puede ser amiga de la princesa y juntas pueden tener mucho más divertido que solo leer libros.
Louise May Alcott	El mantel de tabby		¡La primera novela de la autora de Little Women! Louise May Alcott publicó "El mantel de tabby" en 1868 bajo el seudónimo de A. M. Barnard. Esta novela se centra en la heroína Polly y su vida en una comunidad de Quakers.
Louise May Alcott	Excursion accidentada		¡Excelsa novela para niños y adultos! Excursión accidentada es el libro más popular de la autoría de Louise May Alcott, escritor y poetisa estadounidense de gran fama en su época. La obra es una especie de diario de viaje que narra la aventura de cuatro niñas, que se han metido en una gran expedición por la selva. ¡No seas tú más tarde que ayer, lee Excursión accidentada y disfruta de una gran obra literaria!
Louise May Alcott	Hombrecitos	https://covers.openlibrary.org/b/id/12774038-L.jpg	12 historias cortas, divertidas y llenas de enseñanza, que nos cuentan sobre la infancia. Louise May Alcott, autora de la clásica novelas Las cuatro hijas y Jo's Boys, presenta a través de Hombrecitos un libro ideal para compartir con los más pequeños de la casa.
Louise May Alcott	Jack y jill		¡Jack y Jill, el clásico del pasado para el presente! Estos hermanos se disfrutan de aventuras y se aprenden valores como el trabajo duro, la amistad y el amor por la familia. Un libro perfecto para leer con los niños y que les enseñe valores que les serán útiles toda la vida.
Louise May Alcott	La clase de cocina	https://covers.openlibrary.org/b/id/13981958-L.jpg	¡Aprende a cocinar con Louise May Alcott! En La clase de cocina, el autor nos presenta un recorrido por la cocina del siglo XIX, con la ayuda de Jo March, una de las heroínas de su novela clásica, Las cuatro hermanas. Un libro de cocina divertido y útil que nos enseña algunos de los secretos de la cocina de hace más de un siglo.
Louise May Alcott	La fiesta de los cubiertos		¡Nadie se queda sin comer en este banquete de dulces y platos! Louise May Alcott nos invita a disfrutar de esta fiesta de comida para niños y adultos en La fiesta de los cubiertos. Un libro con ilustraciones de Mercer Mayer que llena de humor y alegría.
Louise May Alcott	La liebre y la tortuga		¡Muy interesante! Me gusta mucho esta parábola, es muy didáctica. La moral es muy clara y es que hay que ser pacientes, persistir, y no desistir hasta lograr nuestros objetivos. Es una lección de vida que todos deberíamos aprender desde pequeños y que a menudo se nos olvida con los años.
Louise May Alcott	Las mujercitas se casan		¡Las chicas se casan!, es un clásico de la literatura infantil y juvenil. Uno de esos libros que es tradición leerlos en la infancia. Escrito por Louise May Alcott, es una obra maestra que sigue siendo popular entre los niños y los adultos. Está basada en la vida de la autora y sigue la historia de cuatro hermanas que buscan su camino en el mundo, cada una con sus propias dificultades y deseos. Es un libro lleno de emoción, amistad y amor.
Louise May Alcott	Merienda	https://covers.openlibrary.org/b/id/11622355-L.jpg	¡Merienda es delicioso y divertido! Una maravillosa historia para recrearse y aprender. Louise May Alcott nos acerca a la vida de un grupo de niños y niñas en la escuela y en el hogar. Merienda es una clase magnífica para aprender a leer, porque es divertido y fácil. Está lleno de historias cortas, divertidos cuentos y juguetes para leer y jugar.
Louise May Alcott	Mujercitas	https://covers.openlibrary.org/b/id/8256549-L.jpg	¡Más de 150 años después de su publicación, Mujercitas sigue siendo una obra maestra de la literatura infantil y juvenil! El libro tiene como protagonista a Jo March, una niña con gran fuerza de voluntad y un espíritu rebelde que, junto a sus hermanas Beth, Meg y Amy, se enfrenta a los desafíos de la vida en un momento histórico que transcurre en la postguerra de la Guerra de Secesión. Mujercitas es una obra llena de enseñanzas y emoción, que sigue siendo un clásico de la literatura universal.
Louise May Alcott	Musica y macarrones		¡Mira qué regalo para los amantes de la literatura y la cocina! Musica y macarrones es un libro que mezcla dos de mis pasiones más, la lectura y la cocina. Un placer para los ojos y para los paladares.
Louise May Alcott	Ocho primos		8 cuentos de Louise May Alcott, que se publicaron originalmente en la revista Atlantic Monthly entre 1869 y 1882, que han sido reunidos en este volumen. Se trata de historias de intriga, humor y reflexión, con una perspectiva histórica que abarca la Guerra Civil y la posguerra.
Louise May Alcott	Otra mujercita	https://covers.openlibrary.org/b/id/8741280-L.jpg	
Louise May Alcott	Un hueco en la pared		¡Un hueco en la pared!, la historia más emocionante de Louise May Alcott, autora de la famosa "Casa de la Pradera". Una de las mejores obras de literatura infantil y juvenil, con una traducción de la más alta calidad, ilustrada con los dibujos originales de la propia autora.
Louise May Alcott	Una niña anticuada	https://covers.openlibrary.org/b/id/3345177-L.jpg	¡Este es el libro que todo el mundo debe leer! Una niña anticuada, de Louise May Alcott, es uno de esos libros clásicos que, además de ser un clásico, es una lección de vida. Una niña anticuada, es un libro que habla de amor, de amistad, de la fuerza de la voluntad y del compromiso. Es un libro que habla de ser un ser humano mejor, más compasivo, más justo y más solidario. Es un libro que habla de ser feliz.
Ignacio Aldecoa	Los pajaros de baden baden y otros relatos		15 cuentos que reflejan la mente y la sensibilidad del escritor. Los pajaros de Baden Baden y otros relatos es un libro de lectura obligada para aquellos que quieran entender el camino del escritor y cómo se va conociendo a sí mismo.
Josefina Aldecoa	Historia de una maestra	https://covers.openlibrary.org/b/id/10128928-L.jpg	1936. Ana es maestra en una escuela rural de la campiña asturiana. Se ha casado con Miguel, un republicano, y están a punto de tener su primer hijo. La guerra civil está a punto de estallar. El libro de Josefina Aldecoa sigue el destino de Ana, de sus amigos y familiares durante la Guerra Civil y la posguerra, a través de la perspectiva de una mujer. Una obra maestra de la literatura histórica.
Hanny Alders	El señor de los cataros	https://covers.openlibrary.org/b/id/7888278-L.jpg	¡Qué sorprendente libro! ¡Pero, ¿qué es lo que es esto? ¡Es el relato de la vida de un hombre cuya vida ha estado marcada por una enfermedad rara y dolorosa! ¡Mi Dios! ¡Qué dolor, qué lágrimas, qué penas! ¡Pero, ¡qué historia! ¡Y qué escritura! ¡Este libro es un ejemplo de lo que es la verdadera literatura! ¡Este libro es un ejemplo de lo que es la verdadera literatura! ¡Este libro es un ejemplo de lo que es la verdadera literatura! ¡Este libro es un ejemplo de lo que es la verdadera literatura! ¡Este libro es un ejemplo de lo que es la verdadera literatura
Brian W. Aldiss	A cabeza descalza		80 historias cortas de ciencia ficción de este autor británico, escrito durante más de cuarenta años. Los relatos cubren un amplio espectro del género, desde historias de aventura hasta obras más reflexivas y filosóficas, y se presentan aquí en orden cronológico.
Brian W. Aldiss	Afuera		1993. La última generación humana se ha ido. Los humanoides que les han sucedido han construido una utópica sociedad tecnológicamente avanzada en la que la vida es un placer, pero hay una maldición. Algunos seres humanos han sobrevivido, y ahora están forzados a sobrevivir en la selva. Eso es lo que es el mundo de Afuera, un lugar hostil, peligroso y lleno de misterios. El libro de Brian W. Aldiss es una gran obra de ciencia ficción que habla de la supervivencia y la lucha por la vida en un mundo postapocalíptico.
Brian W. Aldiss	Barbagris		1959. El mundo está en ruinas. La civilización se ha colapsado. El mundo está poblado por caníbales, hombres y mujeres que se alimentan de los cadáveres de sus víctimas, de los que han perdido la razón. El único refugio de la humanidad es una pequeña isla, donde se han refugiado algunos supervivientes. Aquí, los que se han salvado intentan vivir en paz, llenos de la más pura compasión. Pero la isla está en peligro: un barco ha llegado a sus costas, llevando consigo a la última esperanza de la civilización: un pequeño grupo de científicos, que han aceptado la tarea de reconstruir el mundo. Pero a cambio, deben entregarles un cuer
Brian W. Aldiss	Capullo en flor		1957. La Tierra ha sido destruida por la radiación. Los supervivientes viven en las profundidades de la Tierra, donde han construido una sociedad cerrada y estable. La historia se centra en la tranquila vida de John Chalmers, un científico que se enfrenta a la posibilidad de que la Tierra pueda recuperarse y que se produzcan nuevos seres vivientes.
Brian W. Aldiss	Como se puede reemplazar a un hombre		1961: Un hombre muere en un accidente de tráfico. Se dice que la muerte es un gran vacío en la existencia de los demás, que el mundo se vuelve más silencioso, menos luminoso. Pero eso es solo una opinión, una opinión errónea. La muerte de un hombre puede ser muchas otras cosas. 1991: Un hombre muere en un accidente de tráfico. Se dice que la muerte es una gran pérdida en la existencia de los demás, que el mundo se vuelve más oscuro, menos luminoso. Pero eso es solo una opinión, una opinión errónea. La muerte de un hombre puede ser muchas otras cosas. Brian W. Aldiss, autor de algunos de los libros más originales y aclamados de la literatura de
Brian W. Aldiss	Criaturas del apogeo		1974. Una civilización avanzada y rica ha perdido su capacidad de procrear. Los seres humanos se han convertido en criaturas de laboratorio y se han vuelto dependientes de los robots que les han sustituido. La humanidad se encuentra en un proceso de decadencia y están preparados para morir. ¡Unas historias inolvidables!
Brian W. Aldiss	Cuando la tierra este muerta		1971. La tierra ha muerto. La humanidad ha estado preparándose durante décadas para abandonar la tierra y colonizar el espacio. Los últimos humanos que quedan se han retirado a las estaciones espaciales en órbita de Marte, y se están preparando para la gran migración. Pero algunos se han quedado atrás, como el veterano astronauta John Traven, quien se ha quedado en la antigua tierra para intentar descubrir la verdad detrás de la misteriosa muerte de la tierra.
Brian W. Aldiss	Dracula desencadenado		100 años después de la publicación de la novela clásica de Bram Stoker, Brian W. Aldiss retoma el tema del vampiro en un relato original que se aleja de la fórmula clásica. El lector se sumerge en un relato de suspense y misterio en el que un científico aplicado a la genética intenta crear una nueva especie de vampiros, con resultados inesperados.
Brian W. Aldiss	El arbol de saliva	https://covers.openlibrary.org/b/id/5265818-L.jpg	¡Un clásico de la ciencia ficción! El arbol de saliva es un libro que se ha convertido en referencia en el mundo de la ciencia ficción. Brian W. Aldiss nos presenta en este libro una visión del futuro donde la tecnología ha desempeñado un papel decisivo en la vida cotidiana. El arbol de saliva es una obra maestra de la ciencia ficción que sigue siendo un clásico hoy en día.
Brian W. Aldiss	El exterior	https://covers.openlibrary.org/b/id/12774038-L.jpg	1974. En un futuro cercano, el planeta ha sufrido una catástrofe ambiental que ha obligado a los humanos a vivir en bolsas herméticas aisladas de la contaminación del exterior. En medio de esas bolsas, dos hombres se enfrentan a un misterioso extraño que parece haber sobrevivido a la catástrofe.
Brian W. Aldiss	El hombre en su tiempo		Índice de temas: La era prehistórica, El hombre primitivo, La revolución neolítica, El hombre del bronce, El hombre de la Edad del Hierro, La Edad Antigua, La Edad Media, El hombre de la Edad Moderna, La era contemporánea.
Brian W. Aldiss	El suave dilema		1983. Un mundo en el que la tecnología ha avanzado más allá de las expectativas. Los humanos han conseguido la inmortalidad gracias al cuerpo sintético, pero no ha sido posible preservar la mente. Las personas son enterradas con una cópula de su cuerpo sintético y un contenido de memoria hasta que un día el sistema detecte una mente humana dispuesta a habitarlo.
Brian W. Aldiss	El tapiz de malacia		1985, Londres. Una ciudad en decadencia. Un tapiz de malacia. Los supervivientes se agrupan en gangas y se dedican al pillaje y al asesinato. Los que quieren escapar se esconden en el subterráneo, en el metro. Un día, una chica llamada Judy entra en la red, y descubre que, a pesar de todo, el subterráneo sigue teniendo un sistema de comunicación, y eso quiere decir que hay otros sobrevivientes.
Brian W. Aldiss	El verano casi habia concluido		1993. Una colonia de colonos se establece en una luna deshabitada. Pero el verano, que durará un año, se prolonga indefinidamente. Y el grupo se divide en dos bandos: aquellos que se alegran por la eterna luz y los que quieren volver a la Tierra. Aldiss, un maestro del relato corto, ofrece una fábula de ciencia ficción que se desenvuelve en un universo de cambio constante.
Brian W. Aldiss	En la arena	https://covers.openlibrary.org/b/id/11622355-L.jpg	600 años después de la muerte de la humanidad, la Tierra ha vuelto a ser un planeta habitado por otras formas de vida. La historia de esta transformación se cuenta a través de los diarios de una mujer que vive en una colonia humana clandestina en el antiguo Terranova.
Brian W. Aldiss	Enemigos del sistema		1961. La Inglaterra de Aldiss es la Inglaterra de los sueños de HG Wells. Un futuro de consolidadoras y rayos X, de viajes en el tiempo y de robots. Un futuro que, como se siente en el momento, está a la vista. Y eso es lo que hace que la ficción sea tan realista. 1961. La Inglaterra de Aldiss es la Inglaterra de los sueños de HG Wells. Un futuro de consolidadoras y rayos X, de viajes en el tiempo y de robots. Un futuro que, como se siente en el momento, está a la vista. Y eso es lo que hace que la ficción sea tan realista. Pero hay una gran sorpresa. La humanidad ha superado la lógica para entregarse a
Brian W. Aldiss	Entorno total		1985. Londres está aplastada por la oscuridad. El Aire ha desaparecido y los árboles han muerto. En el paisaje apocalíptico, un niño, David, se despierta de un coma que le ha durado diecisiete años. Nadie sabe cuánto tiempo han pasado desde que se produjo la catástrofe. David se enfrenta a una realidad completamente diferente a la que recuerda. Su única esperanza es encontrar a su padre, el Dr. Sudbury, un científico que ha desaparecido durante la catástrofe.
Brian W. Aldiss	Epilogo	https://covers.openlibrary.org/b/id/4903288-L.jpg	¡Esperando al misterioso viajero del tiempo! El autor nos lleva de vuelta al futuro lejano de 2016, el año en que acabó la serie Time of the End. Sin embargo, la tranquilidad de ese futuro se ve amenazada por la llegada de un viajero del tiempo, el último en llegar a la Tierra desde la Edad de la Piedra. ¿Quién es éste misterioso viajero, y qué ha venido a buscar? Aldiss nos ofrece en Epilogo una especie de resumen de sus obras sobre el tiempo, donde se mezclan la ciencia ficción, la historia y la filosofía en una lectura agradable y fácil.
Brian W. Aldiss	Espacio y tiempo	https://covers.openlibrary.org/b/id/13580585-L.jpg	¡Primera novela del célebre autor de Hasta el año 2000! Brian Aldiss, uno de los nombres más importantes de la ciencia ficción británica, ha escrito más de 100 obras, entre las que se encuentran novelas clásicas como La oscuridad de la noche y El secreto de la pirámide. En Espacio y tiempo, Aldiss nos lleva a una futura Europa en la que el concepto de tiempo se ha vuelto inestable. Los viajes en el tiempo se han vuelto comunes y la historia se ha convertido en una mercancía a la que se puede comprar y vender. La ciudad de Roma se ha convertido en un turismo de masas, y el protagonista de la historia, el historiador James, se une a una expedición para descubrir la verdadera
Brian W. Aldiss	Frankestein desencadenado		¡Es hora de volver a la clásica novela de Mary Shelley! Brian W. Aldiss nos presenta Frankestein desencadenado, una versión muy diferente a la que hemos leído anteriormente. Aldiss nos lleva al siglo XXI y nos muestra cómo el monstruo de Shelley sigue viviendo. El lector se verá sorprendido con el nuevo rostro que Aldiss le da a este clásico de la literatura y con la nueva trama que se desarrolla en torno a la maldición de Frankestein.
Brian W. Aldiss	Galaxias como granos de arena	https://covers.openlibrary.org/b/id/8652685-L.jpg	99 ensayos de ciencia ficción y fantasía, escogidos entre los más significativos de los escritos de Aldiss, que abordan temas tan variados como la biología, la religión, la política o la literatura, y que revelan la riqueza y la originalidad de su pensamiento.
Brian W. Aldiss	Hacia delante	https://covers.openlibrary.org/b/id/10644394-L.jpg	1984, 1985. Brian W. Aldiss. Hacia delante. Barcelona: Ediciones B, 2006.
Brian W. Aldiss	Heliconia invierno	https://covers.openlibrary.org/b/id/3327778-L.jpg	2050. El clima ha cambiado drásticamente y el mundo está a punto de desaparecer. Los supervivientes deben luchar contra los elementos y la muerte en una batalla por la supervivencia. La última esperanza se encuentra en Heliconia, un lugar misterioso y peligroso donde se esconden las claves para salvar a la humanidad. Brian W. Aldiss nos presenta en Heliconia invierno un mundo apocalíptico y un final emocionante.
Brian W. Aldiss	Heliconia primavera	https://covers.openlibrary.org/b/id/3347788-L.jpg	¡Nuevo libro del maestro de la ciencia ficción! Heliconia primavera es la continuación de la trilogía Heliconia, con la que el autor británico Brian W. Aldiss ha conseguido un éxito sin precedentes. Aldiss es una de las grandes figuras de la ciencia ficción mundial, y con este libro, Heliconia primavera, se consolida como uno de los autores más importantes de la literatura de ciencia ficción.
Brian W. Aldiss	Heliconia verano	https://covers.openlibrary.org/b/id/3327778-L.jpg	¡El regreso de uno de los más grandes maestros de la ciencia ficción! Brian W. Aldiss nos presenta su última novela, Heliconia verano, la tercera de la trilogía Heliconia, iniciada con Heliconia primavera y continuada con Heliconia otoño. En esta entrega, Aldiss nos lleva de vuelta a la Tierra del siglo XXII, donde la humanidad ha vuelto a la Edad de la Piedra, y nos presenta un paisaje apocalíptico, en el que los últimos supervivientes deben luchar contra las inclemencias de la naturaleza para sobrevivir.
Brian W. Aldiss	Herejias del dios inmenso		1. El libro de los cambios. 2. La danza de los seres. 3. La caída de los dioses.
Brian W. Aldiss	Imperios galacticos i		1000 años después de la colonización del espacio, el Imperio Galáctico se ha vuelto una entidad despótica y sin sentido. Los líderes imperiales han perdido el contacto con la realidad y han perdido el conocimiento de la Tierra, el lugar de origen de la civilización humana. En esta novela de ciencia ficción, Aldiss presenta una visione pessimista de un futuro lejano, donde la corrupción y la ambición han destruido una civilización avanzada.
Brian W. Aldiss	Imperios galacticos ii		25 cuentos de ciencia ficción que exploran el universo y sus misterios. Brian W. Aldiss es un autor británico de ciencia ficción que ha estado activo durante más de 50 años. En su nueva colección de cuentos, Imperios galácticos II, presentamos un conjunto de historias que demuestran que el autor aún se encuentra en la cima de su carrera.
Brian W. Aldiss	Imperios galacticos iii		¡La saga más espantosa del universo sigue creciendo! En el universo de Brian W. Aldiss, las luchas entre los imperios espaciales son una constante. Pero esta vez, la amenaza viene de otro lugar, de otra dimensión: un ser malévolo que acaba de cruzar el borde entre universos y que se propone devorar todo lo que encuentre en su camino. El imperio galáctico de Rigel está preparado para enfrentarse a cualquier amenaza, pero esta es la peor de todas: el propio espacio mismo se ha vuelto su enemigo.
Brian W. Aldiss	Imperios galacticos iv		4ª entrega de la saga Imperios Galácticos. Brian W. Aldiss presenta en Imperios Galácticos IV, una nueva saga de ciencia ficción que nos lleva a una galáctica de 100.000 estrellas, en la que la humanidad se ha dividido en dos facciones opuestas, los "Cuatro Imperios" y los "Seis Dominios".
Brian W. Aldiss	Intangibles s.a.		¡Una mezcla entre Blade Runner y Brave New World! En Intangibles s.a., Brian W. Aldiss crea un mundo futurista en el que los seres humanos han desaparecido y se ha establecido una nueva sociedad, basada en la inteligencia artificial. Un mundo en el que los seres artificiales han superado a los seres humanos y han conseguido la consciencia, lo que les ha permitido hacerse con el poder y el control. Un libro imprescindible para los aficionados de la ciencia ficción más exigentes.
Brian W. Aldiss	Invernaculo	https://covers.openlibrary.org/b/id/3327752-L.jpg	¡Invernaculo es el regreso de la ciencia ficción más emocionante de Brian W. Aldiss!
Brian W. Aldiss	La boveda del tiempo		1978. El mundo ha cambiado drásticamente desde que se construyó la boveda del tiempo, un enorme complejo de edificios cerrados a los elementos, donde se conservan los restos de la humanidad. La civilización se ha desvanecido en la oscuridad de la edad de hielo, y la boveda es la única esperanza de la humanidad. Pero la vida en la boveda no es fácil. Los habitantes de la boveda están envejeciendo lentamente, mientras que los suministros se esgatan a un ritmo acelerado. Y los que no pueden adaptarse a la nueva realidad son eliminados. Pero cuando un anciano descubre un secreto oculto, se abre una puerta a la salvación.
Brian W. Aldiss	La estrella imposible		1984. La humanidad se ha dispersado por la galaxia en miles de colonias. Pero un misterioso virus ha eliminado la capacidad de reproducirse en la mayoría de las mujeres. Ahora, la humanidad se encuentra a la mercancia de los hombres. En este escenario, el escritor Brian W. Aldiss, presenta a una mujer llamada Miriam, una mujer cuyo único valor es ser la última mujer fértil de la humanidad.
Brian W. Aldiss	La nave estelar	https://covers.openlibrary.org/b/id/8261417-L.jpg	¡Más de 100 relatos de ciencia ficción! La Nave Estelar es el libro de ciencia ficción más completo de la historia. Una antología de más de 100 relatos de ciencia ficción de los más destacados autores de la historia de la literatura: Asimov, Bradbury, Heinlein, Clarke, Dick, Van Vogt, Pohl... La Nave Estelar es la mejor selección de ciencia ficción que se ha publicado jamás. ¡Más de 100 relatos de ciencia ficción para disfrutar y descubrir!
Brian W. Aldiss	La noche en que todo el tiempo		1947. En la noche de la fiesta de Año Nuevo, una pareja de escritores, Richard y Mary, se encuentran en el apartamento de Richard para pasar la noche juntos. Pero esta noche no es como otras. Richard ha descubierto una manera de viajar en el tiempo, y decide mostrarlo a Mary. Lo que sigue es un viaje a través del tiempo que les lleva desde la Edad del Hierro hasta el siglo XXI, y que les permite conocer los secretos de la historia y la ciencia en una noche inolvidable.
Brian W. Aldiss	Las ultimas ordenes		1987. La Tierra ha sido arrasada por una guerra nuclear y se han reducido los supervivientes a vivir en comunidades aisladas. Los que quedan son los ancianos y los niños. Los adultos han muerto o han sido arrastrados por los "cazadores de cabezas", que persiguen a los supervivientes para llevarles las cabezas de los niños para sacrificarlas a sus dioses. Los niños son los únicos que pueden comunicarse con los muertos. En esta novela, Aldiss nos muestra cómo los niños se han visto obligados a tomar las riendas de la humanidad.
Brian W. Aldiss	Los mejores relatos de ciencia ficcion	https://covers.openlibrary.org/b/id/12819680-L.jpg	100 cuentos de ciencia ficción para disfrutar en cualquier momento. Brian W. Aldiss, uno de los mayores escritores de ciencia ficción de la historia, nos ofrece este volumen con los mejores relatos de la literatura de ciencia ficción. Un libro que recopila obras de autores como Arthur C. Clarke, Ray Bradbury y Isaac Asimov, entre otros. Los mejores relatos de ciencia ficción es un libro ideal para disfrutar en cualquier momento.
Brian W. Aldiss	Los oscuros años luz		1984, 1985 y 1990 son años oscuros en la historia de Gran Bretaña, pero también años llenos de luz, según nos muestra Brian W. Aldiss en su libro Los oscuros años luz. Aldiss nos lleva a viajar por esos años a través de una serie de relatos, la mayoría de ellos publicados por primera vez, que exploran la vida cotidiana en una época en la que la ciencia y la tecnología han cambiado radicalmente el panorama social. Los relatos se encuentran enmarcados por una introducción y un epílogo que explican los hechos históricos que se produjeron en esos años.
Brian W. Aldiss	Los superjuguetes duran todo el verano 		¡El verano están aquí y con él, los mejores superjuguetes para disfrutar! Brian W. Aldiss nos presenta en Los superjuguetes duran todo el verano, unas historias fantásticas que nos harán disfrutar de estos meses de vacaciones. Desde viajes a través del tiempo hasta mundos paralelos, Aldiss nos lleva a una serie de aventuras que no podemos perder. ¡Qué esperáis? ¡Que comience el verano!
Brian W. Aldiss	Nataniel	https://covers.openlibrary.org/b/id/13981958-L.jpg	100 años después de la muerte de Nataniel, un antiguo científico, se ha convertido en una leyenda. Todos creen que Nataniel fue un genio, que cambió la historia de la humanidad. Sin embargo, cuando un arqueólogo descubre su diario, se da cuenta de que el mito de Nataniel es solo una ficción. El diario revela que Nataniel era en realidad un tramposo y un fraude, que se hizo pasar por un genio para enriquecerse. El arqueólogo se ve obligado a elegir entre revelar la verdad y preservar la leyenda de Nataniel.
Brian W. Aldiss	Plenisol	https://covers.openlibrary.org/b/id/14171595-L.jpg	2160. La Tierra es ahora un planeta de vacaciones. No es necesario trabajar porque se ha conseguido el máximo de la automatización. Pero a cambio se ha perdido la identidad de la humanidad, los valores y la voluntad de luchar. En Plenisol, Brian W. Aldiss nos muestra un mundo en decadencia y nos pone las dudas sobre si eso es lo mejor que puede ser el ser humano.
Brian W. Aldiss	Pobre guerrero	https://covers.openlibrary.org/b/id/11622355-L.jpg	400 años después del fin del mundo, el hombre ha regresado a la edad de la piedra. La historia de un guerrero que busca la verdad detrás del fin del mundo.
Brian W. Aldiss	Quien puede reemplazar a un hombre		2000. El último hombre ha muerto. La Tierra se ha convertido en un purgatorio desolado. Pero en el fondo de un gran lago artificial, flotando en el aire, hay un prototipo de supercomputador. El supercomputador ha heredado la consciencia del último hombre y es la única esperanza para la humanidad.
Brian W. Aldiss	Selección de relatos cortos		50 de los mejores relatos de ciencia ficción de Brian W. Aldiss, uno de los mayores escritores de la historia de la ciencia ficción. Un libro que recopila los mejores éxitos de Aldiss, desde los años 50 hasta nuestros días. Un recorrido por una imaginación desbordante, con la cual Aldiss nos muestra un futuro muy realista y, a veces, muy aterrador.
Brian W. Aldiss	Suave dilema		¡Primera novela de Brian Aldiss! Escrita en 1957, antes de que el autor fuera galardonado con el Premio Hugo y el Premio Nebula. Suave dilema es la primera novela de ciencia ficción que aborda el tema de la manipulación genética, tema que se ha convertido en un cliché en el género. Sin duda, una obra maestra de la ciencia ficción que merece la pena leer.
Brian W. Aldiss	T 	https://covers.openlibrary.org/b/id/3334745-L.jpg	
Brian W. Aldiss	Trama estelar	https://covers.openlibrary.org/b/id/11622355-L.jpg	1990. La humanidad ha desaparecido hace muchos miles de años. La Tierra es ahora un planeta desolado, ocupado por la raza de los cyborgs, los descendientes de los humanos que decidieron fusionarse con la tecnología para convertirse en máquinas. Pero un grupo de seres vivientes, los últimos supervivientes de la humanidad, se han escondido en la luna, esperando el momento propicio para volver a la Tierra y reclamar lo que es suyo. La trama estelar es una novela de ciencia ficción que mezcla elementos de aventura, misterio y acción con una trama lírica y poética que deja impresionado al lector.
Brian W. Aldiss	Ultimas ordenes		1998, 2028, 2048... La historia se desarrolla en tres tiempos diferentes, en los que se ven las consecuencias de la revolución informática en la vida de los seres humanos. La primera parte es la más interesante, ya que se centra en la vida de un programador de computadores en el año 2018, en un momento en que la tecnología se ha convertido en una obsesión que domina sus pensamientos.
Brian W. Aldiss	Un marte mas blanco		1962: El equipo de la NASA envía la nave Mariner 4 para explorar Marte. El viaje es un éxito, pero la nave no consigue tomar imágenes de la superficie planetaria, solo muestra una imagen blanca. La imagen es conocida como la "foto de Marte más blanca", y es un misterio hasta la fecha. Brian W. Aldiss se inspira en este hecho para crear una novela de ciencia ficción sobre la colonización de Marte.
Brian W. Aldiss	Un mundo devastado		1990: el mundo está devastado por la contaminación nuclear y los supervivientes de la catástrofe viven en una sociedad caótica y brutal. John Wyndham, un escritor desesperado, intenta sobrevivir en medio de la violencia y la miseria, con la esperanza de llegar a un refugio seguro. Sin embargo, descubre que el verdadero peligro no viene de los supervivientes, sino de un misterioso y peligroso ser que ha sobrevivido a la catástrofe. Brian W. Aldiss nos presenta en Un mundo devastado un cuento de supervivencia y terror, en el que el hombre se enfrenta a la amenaza más temible de todos: la muerte.
